Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
200,1770733737980,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.85247039794922,67.18963623046875,72.17095184326172,72.68184661865234,73.4455795288086,72.732177734375,67.795654296875,69.33296966552734,68.6451416015625,68.69316864013672,31.57894515991211,30.000001907348633,80,78.94737243652344,76.19047546386719,85,65,57.142860412597656,50,25,24.465463638305664,17179869184,12884901888,13744914432,11806638080
204,1770733738181,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.14859008789063,67.61747741699219,72.69828033447266,73.00310516357422,74.07911682128906,73.69239807128906,67.85578918457031,70.07333374023438,70.03477478027344,69.87726593017578,20,28.571430206298828,84.21052551269531,80.95238494873047,80,89.47368621826172,65,57.894737243652344,47.36842346191406,21.052631378173828,24.465463638305664,17179869184,12884901888,13729464320,11806638080
204,1770733738386,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.14859008789063,67.61747741699219,72.69828033447266,73.00310516357422,74.07911682128906,73.69239807128906,67.85578918457031,70.07333374023438,70.03477478027344,69.87726593017578,15.000000953674316,15.000000953674316,75,80,84.21052551269531,71.42857360839844,60.000003814697266,45,40,30.000001907348633,24.465463638305664,17179869184,12884901888,13714620416,11806638080
204,1770733738590,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.14859008789063,67.61747741699219,72.69828033447266,73.00310516357422,74.07911682128906,73.69239807128906,67.85578918457031,70.07333374023438,70.03477478027344,69.87726593017578,23.809524536132813,25,80,80,70,78.94737243652344,61.904762268066406,40,40,14.285715103149414,23.335514068603516,17179869184,12884901888,13704937472,11806638080
201,1770733738795,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.14859008789063,67.61747741699219,72.69828033447266,73.00310516357422,74.07911682128906,73.69239807128906,67.85578918457031,70.07333374023438,70.03477478027344,69.87726593017578,40,50,80,76.19047546386719,80,75,57.894737243652344,40,30.000001907348633,10,23.335514068603516,17179869184,12884901888,13743865856,11806638080
201,1770733738996,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.14859008789063,67.61747741699219,72.69828033447266,73.00310516357422,74.07911682128906,73.69239807128906,67.85578918457031,70.07333374023438,70.03477478027344,69.87726593017578,25,30.000001907348633,75,73.68421173095703,68.42105102539063,70,50,40,33.333335876464844,15.000000953674316,23.335514068603516,17179869184,12884901888,13732642816,11806638080
204,1770733739198,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.99468994140625,68.11541748046875,72.82401275634766,73.08977508544922,74.98748779296875,75.08721160888672,68.13742065429688,69.79631042480469,70.09815979003906,70.319091796875,35,45,78.94737243652344,73.68421173095703,71.42857360839844,63.15789031982422,55,35,25,10.526315689086914,23.335514068603516,17179869184,12884901888,13732642816,11806638080
201,1770733739403,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.99468994140625,68.11541748046875,72.82401275634766,73.08977508544922,74.98748779296875,75.08721160888672,68.13742065429688,69.79631042480469,70.09815979003906,70.319091796875,9.523809432983398,9.523809432983398,75,75,73.68421173095703,65,50,45,25,5,23.335514068603516,17179869184,12884901888,13732642816,11806638080
201,1770733739604,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.99468994140625,68.11541748046875,72.82401275634766,73.08977508544922,74.98748779296875,75.08721160888672,68.13742065429688,69.79631042480469,70.09815979003906,70.319091796875,15.789472579956055,15.000000953674316,75,73.68421173095703,73.68421173095703,71.42857360839844,45,36.842105865478516,21.052631378173828,9.523809432983398,27.580305099487305,17179869184,12884901888,13732642816,11806638080
200,1770733739805,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.99468994140625,68.11541748046875,72.82401275634766,73.08977508544922,74.98748779296875,75.08721160888672,68.13742065429688,69.79631042480469,70.09815979003906,70.319091796875,5,5,75,75,70,65,57.894737243652344,40,23.809524536132813,10,27.580305099487305,17179869184,12884901888,13726744576,11806638080
204,1770733740005,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.99468994140625,68.11541748046875,72.82401275634766,73.08977508544922,74.98748779296875,75.08721160888672,68.13742065429688,69.79631042480469,70.09815979003906,70.319091796875,9.523809432983398,5.263157844543457,77.77777862548828,71.42857360839844,71.42857360839844,66.66667175292969,55,40,21.052631378173828,5,27.580305099487305,17179869184,12884901888,13711572992,11806638080
204,1770733740210,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.925048828125,67.11689758300781,72.18402862548828,71.70250701904297,73.1898193359375,72.76689910888672,67.37440490722656,68.92532348632813,68.24330139160156,68.0283203125,75,71.42857360839844,75,78.94737243652344,73.68421173095703,70,55,38.095237731933594,28.571430206298828,10.526315689086914,27.580305099487305,17179869184,12884901888,13747027968,11806638080
200,1770733740415,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.925048828125,67.11689758300781,72.18402862548828,71.70250701904297,73.1898193359375,72.76689910888672,67.37440490722656,68.92532348632813,68.24330139160156,68.0283203125,20,23.809524536132813,80.95238494873047,78.94737243652344,75,75,57.894737243652344,57.894737243652344,35,19.047618865966797,27.580305099487305,17179869184,12884901888,13792182272,11813978112
200,1770733740615,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.925048828125,67.11689758300781,72.18402862548828,71.70250701904297,73.1898193359375,72.76689910888672,67.37440490722656,68.92532348632813,68.24330139160156,68.0283203125,65,63.15789031982422,75,76.19047546386719,73.68421173095703,63.15789031982422,66.66667175292969,31.57894515991211,26.3157901763916,10,23.75909996032715,17179869184,12884901888,13782204416,11818565632
204,1770733740815,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.925048828125,67.11689758300781,72.18402862548828,71.70250701904297,73.1898193359375,72.76689910888672,67.37440490722656,68.92532348632813,68.24330139160156,68.0283203125,5.263157844543457,9.523809432983398,77.77777862548828,75,70,65,52.6315803527832,40,25,0,23.75909996032715,17179869184,12884901888,13783367680,11818565632
200,1770733741020,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.925048828125,67.11689758300781,72.18402862548828,71.70250701904297,73.1898193359375,72.76689910888672,67.37440490722656,68.92532348632813,68.24330139160156,68.0283203125,9.523809432983398,5.263157844543457,76.19047546386719,75,75,70,55,38.095237731933594,30.000001907348633,14.285715103149414,23.75909996032715,17179869184,12884901888,13797310464,11824922624
201,1770733741221,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.0608139038086,67.17323303222656,72.13908386230469,71.94493865966797,73.30770111083984,72.77204895019531,67.63554382324219,69.33599853515625,68.82307434082031,68.44329833984375,20,20,80,73.68421173095703,70,65,61.904762268066406,36.842105865478516,21.052631378173828,0,23.75909996032715,17179869184,12884901888,13779320832,11824922624
201,1770733741422,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.0608139038086,67.17323303222656,72.13908386230469,71.94493865966797,73.30770111083984,72.77204895019531,67.63554382324219,69.33599853515625,68.82307434082031,68.44329833984375,10,10,75,78.94737243652344,73.68421173095703,68.42105102539063,50,30.000001907348633,30.000001907348633,5,23.75909996032715,17179869184,12884901888,13762592768,11816534016
201,1770733741623,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.0608139038086,67.17323303222656,72.13908386230469,71.94493865966797,73.30770111083984,72.77204895019531,67.63554382324219,69.33599853515625,68.82307434082031,68.44329833984375,68.42105102539063,70,78.94737243652344,75,70,65,55,35,28.571430206298828,10.526315689086914,24.04144287109375,17179869184,12884901888,13737508864,11816534016
199,1770733741825,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.0608139038086,67.17323303222656,72.13908386230469,71.94493865966797,73.30770111083984,72.77204895019531,67.63554382324219,69.33599853515625,68.82307434082031,68.44329833984375,14.285715103149414,15.789472579956055,80,73.68421173095703,73.68421173095703,70,45,42.105262756347656,23.809524536132813,5,24.04144287109375,17179869184,12884901888,13748928512,11816534016
202,1770733742025,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.0608139038086,67.17323303222656,72.13908386230469,71.94493865966797,73.30770111083984,72.77204895019531,67.63554382324219,69.33599853515625,68.82307434082031,68.44329833984375,15.000000953674316,15.000000953674316,78.94737243652344,80.95238494873047,73.68421173095703,72.22222137451172,60.000003814697266,45,42.105262756347656,23.809524536132813,24.04144287109375,17179869184,12884901888,13783515136,11816534016
204,1770733742227,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.79376220703125,66.97150421142578,72.14678955078125,72.2182846069336,73.46890258789063,72.79104614257813,67.31454467773438,69.02862548828125,68.49139404296875,68.42012023925781,21.052631378173828,25,80,89.47368621826172,80.95238494873047,76.19047546386719,60.000003814697266,60.000003814697266,52.6315803527832,31.57894515991211,24.04144287109375,17179869184,12884901888,13795737600,11828133888
201,1770733742432,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.79376220703125,66.97150421142578,72.14678955078125,72.2182846069336,73.46890258789063,72.79104614257813,67.31454467773438,69.02862548828125,68.49139404296875,68.42012023925781,23.809524536132813,22.72727394104004,80,80.95238494873047,75,73.68421173095703,52.6315803527832,61.904762268066406,33.333335876464844,23.809524536132813,24.04144287109375,17179869184,12884901888,13783351296,11828789248
203,1770733742634,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.79376220703125,66.97150421142578,72.14678955078125,72.2182846069336,73.46890258789063,72.79104614257813,67.31454467773438,69.02862548828125,68.49139404296875,68.42012023925781,26.3157901763916,26.3157901763916,80,78.94737243652344,78.94737243652344,75,61.904762268066406,47.36842346191406,36.842105865478516,35,23.307491302490234,17179869184,12884901888,13785710592,11828789248
202,1770733742838,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.79376220703125,66.97150421142578,72.14678955078125,72.2182846069336,73.46890258789063,72.79104614257813,67.31454467773438,69.02862548828125,68.49139404296875,68.42012023925781,14.285715103149414,10,78.94737243652344,75,75,66.66667175292969,57.894737243652344,47.619049072265625,25,5.263157844543457,23.307491302490234,17179869184,12884901888,13767655424,11828789248
203,1770733743040,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.79376220703125,66.97150421142578,72.14678955078125,72.2182846069336,73.46890258789063,72.79104614257813,67.31454467773438,69.02862548828125,68.49139404296875,68.42012023925781,15.000000953674316,10,76.19047546386719,80,73.68421173095703,68.42105102539063,60.000003814697266,47.36842346191406,30.000001907348633,9.523809432983398,23.307491302490234,17179869184,12884901888,13759709184,11828789248
203,1770733743244,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.17273712158203,67.68437194824219,72.94796752929688,73.30457305908203,74.03773498535156,73.62036895751953,68.37909698486328,70.2694091796875,69.8043212890625,69.88330841064453,25,25,78.94737243652344,80,76.19047546386719,73.68421173095703,60.000003814697266,45,30.000001907348633,25,23.307491302490234,17179869184,12884901888,13723910144,11828789248
199,1770733743447,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.17273712158203,67.68437194824219,72.94796752929688,73.30457305908203,74.03773498535156,73.62036895751953,68.37909698486328,70.2694091796875,69.8043212890625,69.88330841064453,10,10,80,75,70,70,55,35,25,5,23.307491302490234,17179869184,12884901888,13723910144,11828789248
200,1770733743647,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.17273712158203,67.68437194824219,72.94796752929688,73.30457305908203,74.03773498535156,73.62036895751953,68.37909698486328,70.2694091796875,69.8043212890625,69.88330841064453,21.052631378173828,20,80,80,84.21052551269531,73.68421173095703,57.894737243652344,63.15789031982422,38.095237731933594,21.052631378173828,26.12685203552246,17179869184,12884901888,13723910144,11828789248
202,1770733743847,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.17273712158203,67.68437194824219,72.94796752929688,73.30457305908203,74.03773498535156,73.62036895751953,68.37909698486328,70.2694091796875,69.8043212890625,69.88330841064453,19.047618865966797,19.047618865966797,75,77.77777862548828,70,70,55,40,27.77777862548828,5.263157844543457,26.12685203552246,17179869184,12884901888,13699497984,11828789248
204,1770733744049,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.17273712158203,67.68437194824219,72.91271209716797,72.59439086914063,74.03773498535156,73.62036895751953,68.37909698486328,70.2694091796875,69.8043212890625,69.88330841064453,15.000000953674316,15.000000953674316,77.77777862548828,71.42857360839844,73.68421173095703,65,50,35,33.333335876464844,9.090909004211426,26.12685203552246,17179869184,12884901888,13691502592,11828789248
201,1770733744254,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.1194839477539,67.2635269165039,72.91271209716797,72.59439086914063,73.57896423339844,73.15196228027344,67.80253601074219,69.62953186035156,69.20420837402344,68.97846221923828,10,15.000000953674316,76.19047546386719,78.94737243652344,75,65,57.894737243652344,40,25,5,26.12685203552246,17179869184,12884901888,13727055872,11828789248
200,1770733744456,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.1194839477539,67.2635269165039,72.91271209716797,72.59439086914063,73.57896423339844,73.15196228027344,67.80253601074219,69.62953186035156,69.20420837402344,68.97846221923828,52.38095474243164,55,75,71.42857360839844,70,68.42105102539063,57.142860412597656,40,25,5,26.12685203552246,17179869184,12884901888,13727203328,11828789248
204,1770733744656,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.1194839477539,67.2635269165039,72.91271209716797,72.59439086914063,73.57896423339844,73.15196228027344,67.80253601074219,69.62953186035156,69.20420837402344,68.97846221923828,15.789472579956055,15.000000953674316,75,73.68421173095703,73.68421173095703,60.000003814697266,57.894737243652344,40,25,5.263157844543457,24.264787673950195,17179869184,12884901888,13726842880,11828789248
201,1770733744861,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.1194839477539,67.2635269165039,72.91271209716797,72.59439086914063,73.57896423339844,73.15196228027344,67.80253601074219,69.62953186035156,69.20420837402344,68.97846221923828,38.095237731933594,50,78.94737243652344,78.94737243652344,76.19047546386719,75,55,50,30.000001907348633,15.000000953674316,24.264787673950195,17179869184,12884901888,13712179200,11828789248
203,1770733745063,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.81497192382813,67.03702545166016,72.5687484741211,72.00415802001953,73.64278411865234,72.89942169189453,67.54299926757813,68.98985290527344,68.54444885253906,68.1794662475586,30.000001907348633,25,76.19047546386719,76.19047546386719,73.68421173095703,68.42105102539063,55,47.36842346191406,35,10,24.264787673950195,17179869184,12884901888,13697105920,11828789248
201,1770733745267,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.81497192382813,67.03702545166016,72.5687484741211,72.00415802001953,73.64278411865234,72.89942169189453,67.54299926757813,68.98985290527344,68.54444885253906,68.1794662475586,25,23.809524536132813,77.77777862548828,73.68421173095703,70,68.42105102539063,55,50,36.842105865478516,15.000000953674316,24.264787673950195,17179869184,12884901888,13707231232,11828789248
203,1770733745468,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.81497192382813,67.03702545166016,72.5687484741211,72.00415802001953,73.64278411865234,72.89942169189453,67.54299926757813,68.98985290527344,68.54444885253906,68.1794662475586,35,26.3157901763916,76.19047546386719,75,71.42857360839844,70,55,45,28.571430206298828,15.000000953674316,24.264787673950195,17179869184,12884901888,13679853568,11828789248
